,site,date,stars,title,text,location
554,www.amazon.com,2022-12-06T04:02:13.000Z,1,If I could give a zero,"If I could give a zero, I would. Amazon, you are losing a customer here. The direction you are going is the WRONG direction. I ordered a kindle for Christmas on Black Friday. You packaged it in a mailer so of course it was damaged. Who would package an electronic in a mailer and not a box? I am trying to get a replacement and YOU will not replace it because the price has gone up? My option  are to return for a refund and pay 75 dollars more for same item more or take damaged item and you give me a refund of 30? This is horrible. AWFUL customer service.",US
555,www.amazon.com,2022-12-06T00:12:58.000Z,1,0 stars apailing service,0 stars. I had to contact them to ask where my shopping was. Was told technically issue wait till tomorrow. Then another advisor said we are doing our best to get order out.  No apology or help. Contacted ceo because sick of different tales with advisor's. I can't get a refund until it comes up with shipped. It's apailing service. Bare in mind my shopping was booked 8pm -10pm was too late to do anything about it.,GB
556,www.amazon.com,2022-12-05T23:44:41.000Z,1,Amazon customer service is a joke,"Amazon customer service is a joke. They treated me like an idiot, and instead of providing a reasonable explanation or even trying to resolve the issue I had with my order, they did nothing at all. I preordered item with the hope that they would send it before or right after release; meanwhile, another day passed and nothing. No item, no information about when (or even if) it will be delivered, and zero help from support. Nothing.",PL
557,www.amazon.com,2022-12-05T21:50:58.000Z,1,Absolutely atrocious refund policy,"Absolutely atrocious refund policy. I bought an apple watch and returned it for a refund. The UPS driver showed up the next day to pick it up and it arrived two days later. I've waited over two weeks to receive my refund and when I contacted them, I get the canned response ""We're very sorry, we don't like to see our customers unhappy."" If this were true, they'd do something about it or be empowered to do something about it. I've never had this problem with Amazon before. My confidence in this company is shot. With this many negative reviews, it's amazing they haven't lifted a finger in response.",US
558,www.amazon.com,2022-12-05T21:23:17.000Z,1,Avoid ordering Christmas gifts if you…,"Avoid ordering Christmas gifts if you are abroad, as if not delivered you will have major problems in getting a refund as Amazon accepts no e mails on complaints.",GB
559,www.amazon.com,2022-12-05T20:57:16.000Z,1,Amazon is failing very badly,"Amazon is failing very badly. As the  holiday is coming up  every time you order something it will say, you will receive your package at 8:00pm at night. They  lost one of my packages at the post office. Say incorrect address. The customer service are very bad when you tell them what the problem is. They will repeat their problem back to you the wrong way. They need to be trained more better and listen more carefully.",US
560,www.amazon.com,2022-12-05T20:52:16.000Z,1,WORST CUSTOMER SERVICE EVER,"WORST CUSTOMER SERVICE EVER. Bought a Surface Pro keyboard as a Prime member, but the item never arrived. After talking with 8 different customer reps and telling them that I want the item (not a refund), they just refunded me and told me to order it again (in the meantime Amazon has bumped the price with 100 GBP). This is not how you win lifelong customers.",NO
561,www.amazon.com,2022-12-05T16:21:00.000Z,1,A few weeks ago they would have got 5…,"A few weeks ago they would have got 5 stars but having bought a sofa through one of their marketplace traders, they didn’t support me with an issue around this trader. I bought the sofa via Amazon as I felt reassured by the A-Z Amazon guarantee but it didn’t quite work out like that. I have since closed my Amazon account having been a very big spender on Amazon for many years. I was a prime member and also had their music package and bought pretty much everything on Amazon previously.",GB
562,www.amazon.com,2022-12-05T15:50:32.000Z,1,After complaints by several of the…,After complaints by several of the neighbors regarding parcels being dumped outside houses in veiw of anyone passing parcels being handed to the wrong address and told to wait 24 hours and go out and knock on houses in your street as it might b elsewhere!  parcels being rammed partway through letterboxes and having to extract them IF you find them before joe bloggs who takes them!   going to find the driver to say the way they dump parcels is unacceptable and instead finding a driverless still running van with the door wide open other peoples parcels on full view.  complaining and they say well we will move the driver to another route!???   why.  so he can not properly deliver other people’s parcels?    amazon apparently condone vans left running with purchased goods simply left.  once paid they don’t seem to take any responsibility for actually providing a decent service.,GB
563,www.amazon.com,2022-12-05T08:38:41.000Z,3,I pay for prime however not getting value,I pay for prime. However I am sick of these Chinese sellers seaping through they say they are UK based but that isn't true! Have to wait ages for items to arrive from China which isnt stated on the onset. This is dishonest to some degree. After orders the time frame often changes to longer. This is not the reliable Amazon I started out with.,GB
564,www.amazon.com,2022-12-05T07:16:04.000Z,5,Road Life / Van Life for Dummies . Seb Santabarbara.,"Just bought 2 brilliant books... Road Life &  Van Life for Dummies written by  Sebastian Antonio Sanatabarbara. These are a brilliant read for anyone interested in converting a van to travel or live in & an inspiring insite into living on the open road. Buy it , you'll love it !",GR
565,www.amazon.com,2022-12-05T06:11:41.000Z,1,I had to call customer service to fix a…,I had to call customer service to fix a problem I had to speak to three people and all of them was rude and didn't want to help even the manager after I faithfully spend money all the time and is a prime remember. This makes me not want to use Amazon no more and to close out my account,US
566,www.amazon.com,2022-12-05T04:43:22.000Z,1,I bought a phone from them that arrived…,I bought a phone from them that arrived damaged and I have spent since the day I received it trying to return it but ever time I called I got spone off the after 3 Months they finally responded and said sorry the return window has closed but yet it had a 1 Year replacement warranty but they won't let me return it or replacement.dont by NUU phones from Amazon,US
567,www.amazon.com,2022-12-05T04:03:15.000Z,2,Its hard to reach customer service,"Its hard to reach customer service. Their bots make it impossible to reach anyone for help. I once spent 30 minutes trying to reach a live representative but the bots refused to connect me. I used to work in IT and I'm having trouble figuring out how to contact anyone. They make it as hard as possible to reach a live representative and their bots are designed to prevent you from accessing help. For such a large tech company its surprising that they don't solve problems before they begin. Instead of emailing you the return code, they send a confirmation email with a link, it takes a one step process and turns it into a 6 step process where you click the link, sign into your account, find the item, click three time to get the code. If you can't log in or lose cell reception you can't return the item. Stores do not have an ipad or other device to allow you to log ino your account. I haven't been able to return my items in two weeks due to a problem with the wifi connection at UPS. Tech is evolving but not with the pace that it needs to in order to replace real customer service. Their bots and chats don't work when you need them. They discourage you from getting help. Its not the worst service but there have been times where they absolutely refused to connect me to a live representative. Also, when you need to mail and item back, the labels do not print. In the past ten years they have not designed the return label to print normally on any device or printer. It prints too small or so large that you need two pieces of paper to print. Amazon won't help. The issue is not my printer or computer since both have been upgraded since I first experienced this issue. Another time they would not provide me with an email with the label since I did not have a cell phone to use a code. They make things a lot harder than they need to be.",US
568,www.amazon.com,2022-12-05T03:44:36.000Z,1,Free shipment days is a lie,I had to cancel my prime membership because I have too many bills and I had to cut down some expenses. I have been a loyal customer for years and spent thousands of dollars shopping here. I started choosing free delivery day and I do believe that they delay every shipment on purpose for days. If you can’t fulfill the promises of delivery dates just don’t commit to misinform your customers. We have the holiday coming and I don’t think I can count on amazon anymore. Very disappointed,US
569,www.amazon.com,2022-12-05T02:28:35.000Z,1,I AMAZON DOES NOT KEEP ITS AGREEMENTS!bought an item for a gift for a child,"I bought an item for a gift for a child s Christmas present on Nov. 26, 2022 while I was a Prime member. It was supposed to be delivered on Dec, 2 and was not delivered at all. On Dec. 4, it still had not been delivered and I asked for a replacement. I was told the replacement would be delivered by Dec. 14. I argued that although I was not currently a Prime member, I had been when I ordered the item and they owed me faster shipping because I did not get the fast shipping I was supposed to get when I ordered the item. They refused to carry out the agreement I had with Amazon when I bought the item, because I was no longer a Prime member now. We had a contract when I bought  the item and they did not fulfill it. If they again did not deliver the item when they said, it would not get there by Christmas if I had to reorder it again. THEY DID NOT HONOR WHAT THEY SAID THEY WOULD DO WHEN I BOUGHT IT AND REFUSED TO DO IIT NOW! NEVER WILL BE A PRIME MEMBER AGAIN!",US
570,www.amazon.com,2022-12-05T02:05:49.000Z,4,Amazon in my opinion is failing it's…,Amazon in my opinion is failing it's past reputation! When purchasing items it will say you can get them the next day and then all of a sudden it may be 2 or 3 days.  I live within 3 miles from a distribution center and yet I get my products after 6 pm . I purchase several hundred dollars of items each month and I've noticed the delivery go down .,US
571,www.amazon.com,2022-12-05T01:43:41.000Z,1,i have been ordering on AMAZON for over…,"i have been ordering on AMAZON for over 10 yrs. and they used to have the best c.s. and BELIEVED what you said.  i am retired and at home and ordering EVERYTHING on amazon and instacart so i order A LOT...i am a PRIME member but recently-they're treating me like i'm a CRIMINAL-if you want to return something that when you buy it, it says RETURN OR REPLACEMENT but then, they just tell you BLAH-BLAH-BLAH-CONTACT THE MANUFACTURER when the problem is with AMAZON.",US
572,www.amazon.com,2022-12-05T00:08:41.000Z,5,Sets the standard!,"Go to supplier with excellent customer service,  competitive prices and superb delivery times. Sets the standard for others to follow",IE
573,www.amazon.com,2022-12-04T22:38:59.000Z,1,4 of 5 packages have gone missing this…,"4 of 5 packages have gone missing this week, how the hell do you lose packages that are tracked at every handling? If I could give a zero star or negative number review I would!",GB
574,www.amazon.com,2022-12-04T21:09:28.000Z,1,Trying to purchase a monitor,"Trying to purchase a monitor. Went with the finance option and get to the last screen Amazon said my order was not complete and no purchases was made and I would get an email from Barclays; the screen said I may have entered the incorrect info but Barclays would let me know. 1min later I get an email from Barclays to say I have been approved for finance, and I login and sign all the docs but this process is not connected to Amazon and so doe snot complete the sale. So I call Barclays, I get a call centre where the English is very poor and the line even worse. They tell me my account is not active as I have not signed the documents, I confirm I have signed the documents and have downloaded the signed docs. I have to go around this loop 3 times with the call handler telling me I have not signed the forms when I have. Finally, it dawns on them to refresh their screen and hey presto they can see I have signed the form But here is the best bit this has all taken 10 mins, and they can not connect this money to Amazon despite this being the Barclays Amazon hotline, to deal with specifically Amazon issues. So I have an open credit agreement, no product and they can't connect this money to the purchase so there is no purchase and in 24 hours the credit agreement gets closed as I have no product. If you try to pursue it again you can connect this money to the purchase it just start a new application, which i get declined for.",GB
575,www.amazon.com,2022-12-04T19:46:37.000Z,1,Unreliable advice/ help from humans on Amazon,"When you do get the chance to speak with a human on Amazon the quality of the service offered is less than satisfactory.  Today I asked if I needed to order a charger fir a product..""oh no, its included, of course"".  Then later they send an email saying I must purchase a charger.   In respect of an other product where I was advised on line the product is not available, the human tells me ""of course its available"".  Go back to order, as directed,  only to get the unavailable message again.",IE
576,www.amazon.com,2022-12-04T18:59:07.000Z,1,I placed an order for several items…,"I placed an order for several items last Sunday and have just discovered Royal Mail are delivering some by 8pm tonight!! Well we know that's not going to happen and I picked today because I'm out the rest of the week. I wasn't told Royal Mail would be delivering my parcels, I've actively started avoiding companies that use Royal Mail because everything is late, lost , lying somewhere. I've cancelled my Prime the service from Amazon now is a joke.",GB
577,www.amazon.com,2022-12-04T18:39:01.000Z,1,Had a delivery today from Amazon,"Had a delivery today from Amazon, driver left parcels on the doorstep without knocking, Not impressed, very poor service",GB
578,www.amazon.com,2022-12-04T18:30:56.000Z,1,Flower pot arrived smashed,"Flower pot arrived smashed. Terribly packed. Rather than giving me a refund, they are then forcing me to RETURN the smashed item. Why? Who benefits from that? I offered to send a picture of the smashed item in original packaging. What happened to Amazon? They used to have good customer service.",GB
579,www.amazon.com,2022-12-04T16:59:05.000Z,1,Amazon such rubbish delivery my time…,Amazon such rubbish delivery my time slot was 11 till 2 it's half past 3 ain't received my goods wish co give this company minus 10,GB
580,www.amazon.com,2022-12-04T15:44:40.000Z,1,I wish I could give zero!,"I wish I could give zero!! After almost 7 hours of phone calls, I still haven’t had my query resolved.  1st. They offered me a new replacement tablet as mine broke, and they did not have a replacement model in stock. They advised me too reorder a new tablet, and I would be refunded once it arrived of £150. This advice took place on online chat , and I have the messages to prove this claim. However, after hours on the phone they agreed a refund but only refunded me the amount I had originally payed for item.  To me this is complete dishonesty on Amazon’s part! And they conned me out of my money !!!!   2nd the item never arrived so I contacted Amazon, who sent me a replacement tablet out.  Well this is what I thought ! Instead they charged me another £150 without my permission. So for a replacement tablet I am £210 out of pocket. I have contacted Amazon numerous times, they either put the phone down after waiting endlessly to be passed over. They are just so unhelpful. I have opened a dispute with the bank now, as I am owed £210, and I have evidence to back up my claims  My  overall judgement is that these tablets don’t come with two year worry free warranty. I will never get the time back I have spent trying to resolve this. And Amazon owe me an apology. And not a fake one which I keep hearing. “Im sorry you feel like this “but no ACTION!",GB
581,www.amazon.com,2022-12-04T14:27:41.000Z,1,They continue to change the shipping…,"They continue to change the shipping date of my packages both before and after the purchase when I by clothing. It is irritating because it leaves me with nothing to wear when they do that. I have to repeat dirty clothing because they keep over promising. I keep thinking they'll improve, but they don't.",US
582,www.amazon.com,2022-12-04T13:58:24.000Z,5,Amazing service,"Amazing, they answer the phone immediately or call you back within minutes. Quick to resolve. Authentic with their apologies. I Wish everyone was as efficient and helpful as Amazon the world would be a better place.",GB
583,www.amazon.com,2022-12-04T14:17:36.000Z,1,I am sick and tired of Amazon delivery,"I am sick and tired of Amazon Prime delivery, every time I buy something they want me to use prime, and many times I find myself in it. I have to call them to cancel it. I am going back to eBay",GB
584,www.amazon.com,2022-12-04T09:31:01.000Z,1,I'm still paying for a store that doesn't exist,"Our store name called:perfactx Amazon continues to charge after I closed the store, I contacted customer service, and they said they couldn't find the closed store, so they couldn't cancel the charging. So I'm still paying for a store that doesn't exist and it's been billed for four months. No customer service is willing to fix this. Amazon has no respect for us! ! ! ! !",HK
585,www.amazon.com,2022-12-04T00:23:34.000Z,1,Shameful customer service...,"I was given the wrong procedure from amazon agent for getting item at lower price and promised a refund for the difference over 100.00, agent was to call me back after item was delivered. She never called back and when I called to inquire I was refused the refund that was clearly documented on my account by a so called off shore amazon supervisor. Done with Amazon, see you over at Walmart.com.",US
586,www.amazon.com,2022-12-03T23:46:35.000Z,1,Why try to deliver late at night,"Why try to deliver late at night? We are in a business park that has a security gate. I've noted this in the delivery instructions FOR YEARS, yet you still insist on delivering late at night? Items that are listed as next day delivery take a full week or more. I will stop using Amazon and go back to buying my products at a real store.",US
587,www.amazon.com,2022-12-03T22:10:52.000Z,1,Amazon as company.,"Amazon? What a company. Quick as a flash to get your money off you, 5 days to get it back. And the auto renewal of everything they do is a rip off. Be careful, will take your money in a flash.",GB
588,www.amazon.com,2022-12-03T20:42:29.000Z,1,I have now decided to never ever buy…,"I have now decided to never ever buy from Amazon again. Everything I order is “cancelled by seller”, third party-sellers, that is. No this is just too much, getting those messages over and over again. :(",SE
589,www.amazon.com,2022-12-03T18:55:01.000Z,1,I was just BROWSING,"I was BROWSING 50 in. TVs and put one in the CART and continued to search on their site, when my cellphone (Smartphone?!?) shut down . The next day I found my bank account paid Amazon for the TV so I called Amazon c/s and CANCELED...no problem! Yikes! 2 days later I found the TV outside my door ( in the rain) delivered by Bestbuy !",US
590,www.amazon.com,2022-12-03T18:35:07.000Z,1,Absolutely shocking delivery people,Absolutely shocking delivery people. Completely hopeless. Do not read instructions. Then they lie. I even got a call today from Amazon assuring my item is out for delivery now having failed yesterday so I checked again and was told no one called me despite me sending a screen grab of the incoming call.,GB
591,www.amazon.com,2022-12-03T17:48:05.000Z,1,I've returned 3 SSD that I've bought,"I've returned 3 SSD that I've bought, Amazon refunded just one, and they say that I can't claim the other 2, I had to escalate the complaint to VISA for the first time in 5 years as Amazon customer. Amazon is no more a safe place to buy in. Go to other shops.",BR
592,www.amazon.com,2022-12-03T14:00:38.000Z,1,I used to buy everythinggggg on amazon,"I used to buy everythinggggg on amazon. Since 2021 the services have dropped to an all time low, from deliveries to their customer service. I cannot even express the stress and anxiety they put me through the past year. No longer worth the money, time and stress, it s no longer an enjoyable and convenient way tho shop. They became a european Ali express but wayyyy more expensive.",GB
593,www.amazon.com,2022-12-03T13:34:22.000Z,5,Cheap,"Cheap, fast and not complicated!",DE
594,www.amazon.com,2022-12-03T09:19:15.000Z,1,Boycott Amazon! They profit from Jew hatred.,"If I could give zero stars I would. This is the last straw: The Anti-Defamation League, an anti-semitism watch dog, called for Amazon to remove or at the very least include a disclaimer on the Jew-hating film tweeted by Kyrie Irving. Amazon’s president, apparently a Jew himself, decided to keep selling the film garbage without any disclaimer, and with a false description that the film is “well researched."" If Amazon wants to sell garbage for $50 a digital copy to people who hate Jews, then they can do without my purchases. Boycott Amazon, especially if you are Jewish",US
595,www.amazon.com,2022-12-03T07:05:51.000Z,1,"At Amazon, ""free delivery"" may not be free","So the wife likes a paticular yearly diary/calendar. Amazon seemed to have the low price when considering: ""FREE delivery Wednesday, December 7."" So I added it to the ""cart,"" and went to checkpo=out. There i saw a shipping charge of $5.99. I called Amazon ""customer service"" and the Indian gent said that any item fulfilled by Amazon always had a delivery carge even when it says ""Free delivery.""",US
596,www.amazon.com,2022-12-03T04:40:57.000Z,1,Can't write a review after 4 months,Can't write a review after 4 months For product that's defective. Pathetic.,GB
597,www.amazon.com,2022-12-03T00:38:47.000Z,1,amazon prime shipping??,just spent 14 minutes  with amazon customer service..asked them for ANY item i could order that would get to me in the next 4 days..in 12 minutes they could not find ANYTHING!  Rather telling on the shipping scam they are pulling on us this last year.,US
598,www.amazon.com,2022-12-02T23:31:14.000Z,1,Ordered 2 TVs and wall mounts,"Ordered 2 TVs and wall mounts. Scheduled delivery next week and called customer service to guarantee NO DELIVERY PRIOR. Notified this morning of ""out for delivery"" several days early. Promised by customer service the driver was notified and would NOT deliver today. I'm out of state and now have 2 large LED TVs sitting on my front porch with no one to collect them! I'm done with Amazon!!!",US
599,www.amazon.com,2022-12-02T23:24:16.000Z,1,Service has become ridiculous,Service has become ridiculous. I ordered 2 things both one a monitor lead and was sent women's razors. The other was led lighting and the power supply was different to the one in the product pictures.,GB
600,www.amazon.com,2022-12-02T20:32:43.000Z,1,Amazon refuses to refund a recalled…,Amazon refuses to refund a recalled product that has proven to make people sick with bacteria. The company website states it needs to be thrown out and refunded. Yet Amazon refuses to adhere to these guidelines. Sadly this is not the first product they refuse to assist with. They simply dont care. They sell countefeit items including supplements and detergents full of bacteria and seem to be ok with that. I'm sure my money would be better spent elsewhere.,US
601,www.amazon.com,2022-12-02T19:33:29.000Z,1,Parcel was stolen by amazon driver,Parcel was stolen by amazon driver and their customer service is very poor. Their senior people deserve a lesson in manners and how to run a business.,GB
602,www.amazon.com,2022-12-02T18:42:53.000Z,2,No longer a happy customer…,"Since 1999 I have been an extremely happy Amazon customer placing literally thousands of orders over the years but lately all that has changed. As a Prime member I am expecting fast delivery times but I am very lucky if I get a parcel in 5 days let alone the advertised 2 days. But my main complaint is the FREE returns which it seems no longer applies even though its stated on most items pages. It now transpires that on a large number of items Amazon has recently instigated a $7.99 pick up fee when requesting a pick up via UPS, or you can drive to the local drop off point which for me would cost around $12 in gas. This happened to me recently on items that arrive inoperable or damaged and despite assurances from a customer service person that it does not apply to faulty items I am still being charged! You will also notice a huge increase in sponsored items as you search Amazon. It used to be infrequently you would see a few sponsored items on a page but now some pages have more than 50% . Amazon seems to have found another way to make Jeff even more $$. Fake reviews have always been an issue recently commanding the attention of news outlets like CNN. In Amazons efforts to curtail these paid for reviews they are now blocking or banning genuine reviews. When they block a review you get a message that states: Amazon is not accepting reviews for this item from this e-mail address... I enjoy giving great reviews for great products and probably have many hundreds of 4 or 5 star reviews and hope that it helps customers feel safe about buying certain products. But recently I received a  message saying my 5 star review on a certain product will not be accepted. I e-mailed the address given in the reply 3 times  as to why the review was not acceptable, no answer. Why add an e-mail address to request a reason for the decline when you are not going to answer? So I have now stopped reviews altogether. I hope that Amazon changes some of it's policies but in the meantime I am purchasing more and more from ZORO who have a faster delivery service than Amazon and no prime monthly or annual fees..",US
603,www.amazon.com,2022-12-02T17:55:14.000Z,1,Invitation to Porch Pirates,"I have placed instructions in my Amazon account to leave deliveries at the front door AND placed a custom sign on the gate, “Deliveries inside gate please.”  About a week ago, an Amazon package was left outside gate, so I added a hand-written note, “PLEASE do not leave packages outside gate.” Yesterday two packages were left outside the gate. We have porch pirates, people. You are inviting them to steal my packages.",US
604,www.amazon.com,2022-12-02T16:56:03.000Z,1,Not even worth one star,Not even worth one star. Totally unprofessional unreliable untrustworthy worse company to do business with.  Yet again another order not arrived on time and on contacting amazon I keep getting palmed off with excuse after excuse as to why its late and I'm told I can not cancel the order and I cant have a refund totally disgusting. Amazon are nothing more than money grabbing liar's who I would not trust  as far as I could throw them. So people be warned you would be better placing orders elsewhere.,GB
605,www.amazon.com,2022-12-02T15:03:30.000Z,1,Sticking address label on the actual item!!!,"I wish I could put a picture on to prove this but amazon delivered a parcel that wasn't boxed up in your finest boxes, the item was on show so it could of been stolen! Then to top it off they have stuck the sticker to the box with address and name that I can't remove because it's ripping the box, it's a gift for Christmas you absolute melts!!. Its not something I want to present to my child!.",GB
606,www.amazon.com,2022-12-02T14:59:25.000Z,1,Amazon changed now.,"Amazon changed now.. customer service now is not good as before any more.. very sad but I would prefer not use their Whole foods delivery service. Charged me $9.95 delivery fee, yet canceled a lot of items I ordered even when I choose to substitute unavailable items..",US
607,www.amazon.com,2022-12-02T12:54:09.000Z,3,I use Amazon a lot,"I use Amazon a lot.  Every month I'm ordering stuff, usually more than once.  Products I order usually get to my apartment fairly fast, and I usually get free shipping by spending over $25 at a time.  But their Web pages could be designed a lot better.  Sometimes important information is hard to find, or completely missing.  Sometimes one Web page is for several different products, but the reviews for these different products are all mixed together.",US
608,www.amazon.com,2022-12-02T12:47:51.000Z,1,Disgusting customer service,"For the past few months Amazon Prime membership payments have been taken from my bank account when I hav'nt even got a amazon prime membership.  I contacted bank who have put a stop on these payments going forward and advised me to contact Amazon. After several attempts to contact them finally got through to their overseas contact center.  I can honestly I have never received such terrible customer it was  absolutely disgusting. They tell me that they have not been taking payments. I was trying to give them the reference numbers of the payments but didn't want to no. I asked to speak to someone higher as the guy I was speaking not only spoke broken English but he refused to listen to me. I asked him if he thought it was fraud and if so I'll just contact police, he then started shouting at me and then he hung up. Amazon need to be struck off.",GB
609,www.amazon.com,2022-12-02T09:45:48.000Z,1,Non existence customer service,Tbh used amazon for years and found them very good until now we ordered a mattress a week and half ago for delivery last fri 25/11/22 only to receive an email that morning to say its not going to be delivered and will receive message in next 48 hours that went and no reply so got intouch with amazon uk and put a complaint in they said someone will be intouch usually within the next 6 hours well its been a week now and no reply been i  touch with there online chat and still no help,GB
610,www.amazon.com,2022-12-02T09:09:33.000Z,1,Criminal drivers,"Have had a £250 pc monitor say it's been delivered and behind bins no photo evidence no item and this week two parcels apparently behind bins £60 worth again no photo evidence and no items yes got replacement but the fact is these drivers are taking the stuff and it's not being investigated, also went to the shop door opens from outside if not locked 17 year old was asleep upstairs got back from shop to find parcel in my hallway the driver had entered my home and placed it on the floor!!!",GB
611,www.amazon.com,2022-12-02T08:35:16.000Z,2,"Amazon charging policies and bad customer service ""Marie Dee""","I personally don't keep a lot of funds in my checking account unless I am planning on making a card purchase, and when I do need to make a purchase, I transfer enough to my checking to make the purchase. Being that card transactions are not ACH, they never take more than 24 hours to attempt the charge... Unless I buy from Amazon. Amazon charges you once the shipping process has started, NOT when you place the order, meaning it can take several days to charge you after you place the order. This has been frustrating for me because I'll place an order, not be charged for days, then get an email that the order is delayed for card declining, then rerun the card, wait MORE days and have more delays just for the issue to repeat itself. This feature is an issue for me, but it's not the end of the world. I started a support chat to see if there was a setting I could change to be charged at the time of the order (or within a reasonable 24 hours of the order being placed) but the rep ""Marie Dee"" that I talked to just danced around my question, not giving me a solid yes or no and being very cold, and when I repeated my question that she hadn't answered she just left the chat.  It literally says in the chat transcript that she left the chat. I didn't curse, I didn't attack her or even the company, I was just pursuing an answer for what I thought was a pretty straightforward question and I guess she was frustrated that I wasn't accepting the canned macro script she was feeding me. I'm leaving a 2 star instead of 1 because I started up another chat immediately after with ""Himanshu"", who was kind and actually offered me a workaround. I can't change the charging time (time of order vs. time of shipping process beginning) if I use my debit card, BUT if I put the needed balance for the order on an Amazon gift card instead and use that for the purchase, I can avoid all the previous issues I've had and not worry about maintaining my checking balance for a charge that could come at any time.",US
612,www.amazon.com,2022-12-02T05:44:03.000Z,1,I didn't think I would ever have to…,I didn't think I would ever have to come on here and report Amazon.  I just got blocked from my own account with them.  They are playing games on customer service and their specialists. They are banning legit customers and making them wait a month or less to send a specialist email to regain access to their legit accounts.  You can no use gift cards that you legitly get from anywhere even their crap gift cards use too many legit cards that block your account. If that's the case then remove the fin' cards from their site.  Instead of traumatizing their customer thinking everyone is scamming them. They even had the nerve to make the first tier of their customer service not allowed to fix the issue.  Then you have to wait for a special craphead (specialist) to send you an email to regain access.  I am sure once you get it you have to waste more time by sending them proof that their crap fraud system is broken. This is what happens when you trust trash like Mark Zuck and Jef Bezos that drop their company to investors or sell to India customer support to show you how much they do not give to craps that you put 10 plus years into making them rich. Then they get mad when they get sued left and right.  They are about to have to settle out with me in a minute as well.  I am going to really hit their pockets hard.  I run my own e-commerce site and have never done this to my customers.  Never penalized the legit customer for them having bad coding skills in the fraud department. All that money was stolen from good people (customers) to get kicked or blocked from their own accounts.  Someone needs to really talk about jail time for crap sites like this.  Ex Owner and all staff put them all in jail for aiding and abiding by customer assault.,US
613,www.amazon.com,2022-12-02T04:57:05.000Z,5,"multiple orders , quick service","Date of experience:   December 01, 2022",DK
614,www.amazon.com,2022-12-02T04:55:25.000Z,1,Get someone who I can understand!,"I agree with the folks who have issues with Amazon not having USA customer service.  The first person I dealt with spoke very broken English.   When I asked for a supervisor, I spoke to another person with broken English.  They sent the wrong item that I had ordered the previous day.  Yet, when I complained, they told me it would take 2 days.  WHY!!!! Every time voiced my issue, I was told ""As I told you sir...""  Irritating!  I will not renew my Prime membership.  I am done with you Amazon.  You don't care about the customers.  I know Bezos is a greedy Billionaire.  He can live without my money.",US
615,www.amazon.com,2022-12-02T00:56:40.000Z,1,Amazon Prime Is Straight Dog Sh🤬🤬…,Amazon Prime Is Straight Dog Sh🤬🤬 Garbage !! Pay to have a prime account only for orders to ship as long as an regular order or get lost and get nothing in return for the damn headache !! Customer service is way worst & would make you physically want to reach out & touch someone!! For a loyal customer that have spent thousands of dollars with your no good asses you would think do you would get better service !! Some companies or people really think you have to spend money with them when my money will spend ANYWHERE !!!,US
616,www.amazon.com,2022-12-01T22:11:59.000Z,1,I have not ordered from Amazon in some…,"I have not ordered from Amazon in some time. Two deliveries in the past week. The first, the delivery person threw my item on the porch and broke the item. The second one says delivered and It was handed directly to a resident. The packages are no where on the property and I have been home all day and the security cameras show there have been no deliveries and yes I did check my mailbox.",US
617,www.amazon.com,2022-12-01T19:54:51.000Z,1,Called them to cancel a order,Called them to cancel a order and than after it was canceled I got charged while on the phone they say they don't offer 3 day shipping like there adds say they tell you different stories they also say 3 to 5 days before it comes out of your account than 7 to 10 days for shipping they try to tell you they don't have any suppervisers available and you have to get rude with the person to get a supervisor I am tired of how they threat customers,US
618,www.amazon.com,2022-12-01T18:46:43.000Z,1,Amazon delivery service (not Amazon),Amazon delivery - if you want to deliver on behalf of other organisations you need to sort out your service  I ordered from a company directly who seem to use your delivery service. Throughout the afternoon (over 4hours) the delivery time has increased in15 min intervals and now not showing any specific time at all. I have been waiting all afternoon And annoyingly at one point you were one Minute away according to your app related to another (Amazon bought) delivery - this has now also changed and now before 10pm  There is no traffic issues DPD managed to deliver on time you really need to sort this out or stop taking work from other non Amazon sales.,GB
619,www.amazon.com,2022-12-01T18:33:11.000Z,1,Customer Service for this company does not exist.,"I was forced to receive an item I no longer wanted because Amazon did not let me cancel the order despite it not being shipped until much later the next day. 3-4 hours after I placed the order and I can't cancel it? BS. Regardless, I received the item on a Saturday but it was delivered after UPS store hours so I couldn't send it back the same day as planned. I was only available again on Tuesday to dropoff at the UPS store (which I did first thing that morning) and 2 days later I have no tracking information for an item that only had to travel 200 miles from me. They are trying to say I have to wait until the end of the month if I don't receive any information on the status of my return before then. It was a very expensive SSD and they are just holding my money hostage for something that was their error. Horrible company, customer service nowhere to be found. I am considering cancelling prime in 2023 just for this reason alone.",US
620,www.amazon.com,2022-12-01T17:59:24.000Z,1,"Anything over £10, just don't do it!","Amazon is fine for buying low value items,  but they really like to con you on medium - higher value items and have no customer service to speak of. They have their own delivery network, so you'd think they'd be able to reflect deliveries that actually happen, not claim that things have been delivered when they haven't. By getting you to pay for items and then only delivering one or two parts of those items, while claiming that they have fully delivered the order is clearly theft. No two ways about it. Their customer serive is useless, and they just tell you to wait (until you are no longer eligible for a refund). AVOID for any values that you can't afford to throw away.",GB
621,www.amazon.com,2022-12-01T17:55:38.000Z,2,The delivery did not arrive fast as…,The delivery did not arrive fast as promised!,IL
