,site,date,stars,title,text,location
461,www.apple.com,2022-08-23T12:41:08.000Z,1,Bought I Mac 4K in 2017 great at first…,"Bought I Mac 4K in 2017 great at first now it’s a piece of junk , updated to mojave  last year the worst thing I ever did , don’t download watch tv Mostly, as it slow , very slow , circle of death all the time, contacted apple many many times , even worse now , my grandmother could run faster than this piece of junk and she’s 89 years old , will never buy apple again,",GB
462,www.apple.com,2022-08-22T23:31:44.000Z,1,Apple employees are used car salesman!,"On Saturday, August 20th I walked into the Apple store inside Summit Place Mall, Troy, Michigan. I only wanted a technician in Apple to unlock my phone.  Instead, I ended up with a salesman named Matt.  He claimed he wasn't a salesman, but the first words that popped out of his mouth after seeing my iPhone 6s was ""WOW! An antique!""  Then he went into a spiel about how he doesn't work on commission, but how it would only cost me $429.00 to upgrade to an iPhone SE. He tried to patronize me asking what I did for a living, etc.  Then another employee joined in and again remarked ""Oh! An antique!"", and proceeded to try to sell me the iPhone SE. The other employee reminded me that none of Apple's employees work on commission but were only there to help me.   Then I met another employee who also reminded me that I had an old phone, and that the iPhone SE was much faster. He tried to patronize me complimenting me on my watch.  Finally, just to get the Hell out of there I agreed to buy the phone They'd really hammered me to buy the phone.   When I entered the store, I left my friend who's suffering from dementia in the car.  I had no idea i would spend all that time when all I wanted was to unblock my apple account.  I finally told them I had to leave!  When I got to the parking garage my friend wasn't in the car!  I wondered around until I finally found him way outside the garage.  Yesterday I returned the phone.  Today someone from Apple unlocked my Apple/ iTunes account.  I researched Apple's sales training program; and they DO in fact encourage their employees to hammer the customers because (hopefully) the employee will get a promotion in the company.  The employees are a JOKE!   They're caricatures of the old used car salesman wearing a checkerboard sport jacket and loud tie.  I liken them to mosquitoes on a muggy summer night!  Never again will I enter an Apple store!",US
463,www.apple.com,2022-08-26T09:00:48.000Z,1,One of the worst companies for service…,"One of the worst companies for service and customer care, In my opinion fraudulent and opportunistic out there to exploit customers. I have an ipad that works perfectly but could not charge due to a problem with the USB port , an item that sells around £20 as spare. Apple Genious bar in Brent Cross Shopping Center told me that they dont fix ipads and proposed as the only solution to exchange my ipad for a refurbished one and pay £550 for the pleasure...  A price that is only marginally less than the retail refurbished price. Lets mention here that they described the refurbished ipad as NEW .... only after a lot of proding and seeing the brown box they admitted it was refurbished.. My daughter has an apple pencil she never used for 3 years so she gave it to me, it is as new but when I placed it on my ipad would not charge !   The unused item battery packed in after 3 years! Apple support solution is to replace it for £3 less than buying a new one from the apple store... you cannot make this stuff up. If you find this service acceptable then Apple products are for you . Update in regards to the ipad : Took it to covent Garden Apple store and it was fixed on the spot, it was a software issue apparently, yeap the difference between £550 and £0 is to go to a better apple store, I would avoid the brent cross one. Apple seems to be on a crusade to get as much money as it can rather than provide an honest service to their very expensive 'made in china' products. It used to be a much different company.",GB
464,www.apple.com,2022-08-19T22:23:53.000Z,1,Hey Apple,"Hey Apple, stop making things worst for once. you guys used to be good.. and now you guys can't come up with new innovations instead of coming up with silly ideas to make life hell.. a couple of examples. My phone doesn't ring! it used to ring fine.. whenever i wanted to mute all I had to do is tick the button on the side of the dam thing. Now if my phone is not ringing, I have to think about focusing, do not disturb function, and other gazillion things. Why! whats wrong with doing all that with a single mute button? was that required a special innovation? another useless feature.. why can I turn my flashlight with a hand gesture? I can't remember the number of times I end up draining the battery without realizing it. And whats with the wheels you guys sell for 400+ dollars? do you expect people to take their macs to walk in a park?",GB
465,www.apple.com,2022-08-19T21:38:10.000Z,1,APPLE 's stupid policy's,"Ordered replacement earpod (left side) ONLINE, the Earpod arrived, and coincidently I found the earpod i was missing the same day. I went to the store to return the replacement earpod, the store said they could not accept the return as it was ordered online (how stupid and inconvenient) any other company allows u to return an online order in a retail store.....but not APPLE !! Dumb policy!! By the way you cannot use a gift card to buy one side of an earpod in the store or online !! Another dumb policy!! A payment whether a gift card, cash or credit card is all the same money, so why wont they accept a gift card for one side of an earpod? But they can take a credit card ! The whole management at APPLE should be fired!!! Does'nt finish there, called customer service and said I could not return the earpod either even though i never opened the delivered package !!! what stupid policy once again is that!!!!! They said once its ordered and delivered you cannot return the item as it is considered a repaired item!!! Again, dumb policy!!!! I surely wont be buying another earpod or Iphone going forward!!!  I shared this so no one else experiences the terrible service!!!",US
466,www.apple.com,2022-08-19T21:34:22.000Z,1,Totally disillusioned !!,"For the best part of a year I have experienced problems with iCloud email.  Certain emails take a minute or more to download and stop access to other emails until complete. Updates have made no difference ! Today I contacted apple and got a sympathetic agent, trying to help out, but had to pass me on to their apple engineering system. A phone call was arranged for 6pm BST ( UK ). I delayed dinner and stayed by the phone. It is now 20.30 hrs and no call from apple. The issue has been covered continuously for the best part of a year on an apple support community web site, so the problem I guess is world wide. Response from apple….Nothing ! I have always held apple in high esteem, foolishly thinking they were honourable and a cut above the rest. WRONG !! Now on Trust-pilot, I see that they are appearing as the lowest of the lowest. I am, to say the least, disappointed, shocked and dumbfounded. I think, like many others out there, it will be a case of….Goodbye apple.",GB
467,www.apple.com,2022-08-19T21:06:41.000Z,1,Installed the latest software update…,"Installed the latest software update because Apple said people can be hacked and now my iphone 12 is baking hot and wont charge, it only stays on 1% and I'm sure my battery health is going down by the second. Thank's Apple, you obviously did a great job testing the update as usual. I'll just use my old trusty samsung then and leave my £700 phone and £300 watch in the draw.",GB
468,www.apple.com,2022-08-19T19:01:49.000Z,1,Another failure ....,Hey!  total success a major security breach so update your OS and now the printer stops working...well done Apple another badly written bit of code,GB
469,www.apple.com,2022-08-19T18:23:38.000Z,1,Dishonest,"ZERO star is more accurate. I bought my Airpod pro about three months ago, and already they are crackling, and the noise quality is terrible sometimes. Now even the noise cancellation does not work. I called customer service twice, and I was told that my only option was to either send them to repair or take it to an apple store. The Airpod pros are recalled for the same reason I complained about and qualify for a replacement. Both times the representatives failed to mention this to me and were told I only qualified for repair. I was offered a replacement after I pointed out that these were recalled. Very disappointed.",US
470,www.apple.com,2022-08-17T17:07:29.000Z,1,Bought new EarPods nearly £250 with…,"Bought new EarPods nearly £250 with warranty, went fishing the EarPods don’t fit properly and one fell into the water but I couldn’t recover called apple, should have called a nearby kindergarten centre they were useless….. do not waste your money on new EarPods they are useless",GB
471,www.apple.com,2022-08-17T09:17:07.000Z,1,£1000 iPhone just stopped turning on/…,£1000 iPhone just stopped turning on/ charging after 2 years. I was told will be £500+ to repair. Waste of time and money. 👎👎👎👎👎👎,GB
472,www.apple.com,2022-08-17T04:53:13.000Z,5,My take on apple is excellent I love…,My take on apple is excellent I love the apps and I love the quality of my features and my camera and everything that comes with it .. you rock apple,US
473,www.apple.com,2022-08-16T23:42:54.000Z,1,I wish I could leave a 0 star review,I wish I could leave a 0 star review. Apple customer 'care' is BULL****. I had an issue I was constantly trying to resolve for 2 months. No 'customer care' employee could help - over phone or chat. I ended up driving over an hour and going into apple only to be screwed over further. **** APPLE AND ITS EMPLOYEES. They do nothing but waste your time and money. I have learned my lesson.,US
474,www.apple.com,2022-08-16T21:58:22.000Z,1,Online post-sales support is badly designed and executed,"1. My Apple online order was marked as delivered, though UBER Direct clearly showed the Driver Failed to Deliver - I never got the order. 2. So while trying to resolve that via chat/messages from my Apple phone, I was disconnected from the specialist 3 (!!!) times because the specialist was taking time to review the request. Per Apple associates, Apple set a stupid rule of automatically disconnecting the chat with no activity over 3 minutes - but it was their own people taking time to review! Seriously? Apple e-commerce support sucks and Apple should not be doing online sales if they can't even process order-related questions post sales.",US
475,www.apple.com,2022-09-04T09:37:17.000Z,1,More maggot than apple,"4.9.22. Its now a month past delivery.  No ipad?  Ive written twice to apple hq in ireland, made numerous calls to dpd and apple, (to staff trained as a firewal)l.  Two investigations opened by apple with no results or feedback.  I suggested they simply send a new ipad while they track the one they lost?  I think my only recourse is small claims court.  On friday i ordered products from Hughes and John Lewis.  I was fully informed and everything arrived on time overnight.  Apple its not this hard??? Just found an Apple customer feed back website.  Its for moaning customers.  Apple do not actually look at it by the looks of it? Update:  Its now two weeks after delivery.   Despite hours on the phone Apple have not: 1. Called me to explain why they have not delivered the ipad 2. Delivered the Ipad 3 Found the Ipad 4 Refunded oayment 5 Answered my calls 6 i did get through and they claimed to open an investigation.  Nothing Truely shocking I bought my son an ipad pro and pencil.  I have an invoice from apple via email.  But no ipad? Apple use DPD to deliver.  Bad idea.  So i called DPD multiple times.  Rudeness but no help.  So I called apple numerpus times. First call (over an hour long) the lady called DPD and determined they had no idea where they had delivered to?  She promised an “ Apple investigative complaint” was underway, that DPD would contact me and so would apple -all by yesterday.  Nothing.   So I spent 2 hours today being passed around by apple reps.  Noone wants to help.  They cant identify my order - even from their Apple customer/order/referece numbers on my apple invoice. I  cant email, they wont send transcripts of our recorded conversation, wont send sny record of our conversations and of course cant find or deliver my ipad.  They have of course kept my money.   Its dreadful.  Why wrap the apple pencil in a “customer experience” but not deliver the ipad.  What to do?  They dont have email.  They control phone access.  Theyvteain staff as a Firewall.   I can only write to Apple with a hand written letter, or Small Claims petition, or fill in an Apple prewritten set of pointless complaint “options” - none relevant.  So its a small claims case against apple for effectively scamming me?  What else can I do?  Not as the adverts at all?  Buy Samsung? Apple invented the “customer experience” concept.  But for me its maggots not apples",GB
476,www.apple.com,2022-08-15T16:28:33.000Z,1,MacBook Air developed faults in the…,"Awful. MacBook Air developed faults in the hardware after 10 months, you have to travel to a store at their convenience to be told it’s 10 days to repair it. Good job a computer isn’t essential for daily use. No temporary replacement offered. Over the years my Microsoft based laptops rarely developed a fault within 5 years and Dell always repaired the machine within 2 days or replaced it. The most expensive laptop I have ever bought is unquestionably the worst. Shameful customer service or lack of it. I used Microsoft for years and from doing so, hate the complexity of using Apple as it is, but after this I utterly regret changing from Microsoft laptops. The Mac Book may look cool but it has been utterly unreliable.",GB
477,www.apple.com,2022-08-15T12:21:00.000Z,1,Terrible - 3 recoveries and no resolution,"Terrible - all of their customer service teams - even senior escalations - sing the same song and do nothing. Recite little expressions, say they understand and will help - and simply don’t!! Abysmal! My 11 year old has forgotten his Apple ID password - 3 times into account recovery and nothing - no resolution and my son is unsafe and unable to contact me during school holidays!  I own the wretched phone - am still paying it off - the screen is broken and AppleCare doesn’t apply / they won’t fix it without his password - but a month later and tens of hours calling, visiting Apple store and messaging - no resolution. They are a disgrace. Beyond pathetic and hiding behind no valid reason for not resolving quickly. Utterly terrible and never again buying an Apple item - tough one but based on this experience I now see not worth the hype as behind the sparkle they are terrible! Hollow words and promises that ten days will pass and all will be good - and tumbleweed and my son of 11 years old has no phone - the whole purpose of a wretched phone is to keep them safe and contactable! Shame on Apple - am sure many others have had the same with their children..",GB
478,www.apple.com,2022-08-15T04:38:48.000Z,5,Going Mac after 34 years of Microsoft laptops,"Transitioning from MS PC's to Apple MacBook is a challenge for me.  The Apple Support Communities, online chat, and telephone customer service from Apple Support has been fast and patient with my questions as I learn the Mac OS and its apps.  The MacBook Air M2 is truly the finest laptop I've owned out of 5.",US
479,www.apple.com,2022-08-13T16:38:06.000Z,1,there is no way to disable mail spam…,"there is no way to disable mail spam from apple so now apple are blocked on all platforms, lol how pathetic is that apple?",DK
480,www.apple.com,2022-08-13T12:38:33.000Z,1,If I could give zero stars I would,If I could give zero stars I would. Apple is so greedy. I purchased a 2nd hand iPhone. The person I purchased it from had a receipt where he got it 3 months prior and paid cash for it. He signed out of his apple id and we reset the phone. I tried to create an apple id on the phone and found out I couldn't because it had already reached the max apple id limit. So basically the 3 month old 1000.00 phone is just garbage now. I found that out after I spent 2 hours on the phone with tech support. I will never buy an apple product ever. Please don't support this greedy company.,US
481,www.apple.com,2022-08-13T09:27:49.000Z,1,Worst crap ever!,"Worst crap ever, i tryed but my thoughts were exact 😊 no self-choise no service, bad quality! Stay away!",DK
482,www.apple.com,2022-08-12T13:07:06.000Z,1,APPLE STEADY STEALS MY MONEY,I have only ever paid for icloud storage 50gb which is only 99 cents . So im not sure why im DAILY being charged for other things Ive been charged over 47$ THAT SHOULD HAVE NEVER BEEN TAKEN OUT MY ACCOUNT! Yall steal from people! I have tried for almost a year now to get my money back and still to this day they are charging me 20$ and etc. for things i never purchased. How are yall one of the richest electronics company and yall have to steal from people. Yall stole most of this money when i had NOTHING AT ALL THE MONEY YALL STOLE WAS MY FOOD MONEY MY PHONE WOULD BE OFF AND I HAD TO CUT MY CARD ON BEFORE I LEFT THE HOUSE AND TEN MINUTES LATER I GO TO CHECK OUT MY LITTLE BIT OF FOOD AND MY MONEY IS ALREADY GONE I GOT LEFT 1 CENT OF MY OWN MONEY!! IF I HAVE TO TAKE APPLE TO COURT TO HAVE THEM REMOVE MY CARD AND GET MY MONEY BACK I WILL!!!,US
483,www.apple.com,2022-08-11T21:45:42.000Z,1,I wish there was a zero star option,"I wish there was a zero star option. Alas, there is not. Apple, how can I count the disappointing ways in which you operate. Once upon oh 20 years or so ago, I had an Apple Music account when they were still free. I never signed up for paid music. Or maybe, back in the early 90s I bought an iPod and got a month free. Can't remember. BUT now, 20 plus years later, I buy some EXTREMELY expensive headphones. Excited that it comes with Apple Music for 6 months. BUT NO.. I was a previous customer. SO, sorry sucker - no promo bonus for you. Nothing else to replace it. We just love NEW people only. Not returning customers.. unless you want nothing in return for all your hard earned $$. NOTHING! My eyes have been opened. And today is the last day I can return my headphones.. SO.. they go back!! How's that APPLE? I'll keep my money and go buy some BOSE.",US
484,www.apple.com,2022-08-11T18:22:35.000Z,1,Worst customer service,"Let's start with the good , Apple makes great products but that's about it. I have a iPhone 13 pro and in less then one year the back screen broke from a simple 3 foot drop. Even so the phone was in a case. Now I have a black dot on my screen and an issue with the battery. Both are covered under warranty but Apple refuses to fix because of the shattered glass which has no impact on the phone as it is cosmetic. So they want to force me to pay close to 600 to fix. What a joke, I feel that back glass is another way to scam people out of money. And the genius employee act like they are god. I think it is time to file a class action lawsuit and show Apple that consumers who pay too dollar for products deserve more then the screw you we get from apple",US
485,www.apple.com,2022-08-11T15:33:46.000Z,5,Apple Store Colchester …,Apple Store Colchester …  Customer service from Zac was amazing so often today people don’t go the extra step .. but at 5.29pm yesterday he welcomed us into the colchester store we made our 2purchases swiftly and left .. I’m not convinced the other staff in the shop would have been so thoughtful but we the customer were extremely grateful .,GB
486,www.apple.com,2022-08-11T12:26:21.000Z,5,Love my iphone,"Date of experience:   August 11, 2022",US
487,www.apple.com,2022-08-11T09:33:02.000Z,4,my Ipad works better than the Acer…,my Ipad works better than the Acer computer,AU
488,www.apple.com,2022-08-10T12:52:11.000Z,1,Apple total disgrace to humanity,"Ordered a MacBook Air on July 14th and was given a delivery date of between 5th and 12th August. As I was doing photo editing for a Photo Exhibition for Children's Cancer I wasn't too concerned as I had my iPad Pro. Then last week it packed up so I rang Apple to ask if my MacBook could be got to me any quicker due to the fact of the Children's Cancer. I was told by the lady I spoke to that she would put in an Urgent request to her box to get me my MacBook. That never happened either she never pass it on or Apple couldn't be bothered. So yesterday the 9th they dispatched my MacBook by DHL, it arrived at my local depot this morning the 10th at 0733 but DHL won't deliver it until Thursday 11th WHY!! I've no idea. I rang Apple to be told they can't do anything to help me as it was with the courier and they do what they want. I asked if they could ring DHL but they refused, Apple just don't care not only about their customers but also Children who have Cancer. They could have least had the decency to speed up the delivery of my MacBook considering the circumstances for what I was using it for, they are a total disgrace I just hope none of their children get cancer, they are a disgrace to humanity.",GB
489,www.apple.com,2022-08-10T12:33:08.000Z,1,I would give a zero if I could,"I would give a zero if I could, I ordered some accessories more than 3 weeks ago and they still have not arrived. I looked at the Royal Mail tracking and they have for some reason been returned to sender but with a picture of a parcel being delivered to not my house (despite putting the right address on my order)I do not like phoning people (I have anxiety) so looked for a email but none exists, I try to use the chat the message does not send. Now I don‘t know how I’m getting my goods or my money back.",GB
490,www.apple.com,2022-08-09T13:54:35.000Z,4,since years the go to product,since years the go to product. although apple stores are not the service level they once have been,GB
491,www.apple.com,2022-08-09T11:37:24.000Z,1,Truly terrible customer service,Truly terrible customer service from a once-great company. Apple now no longer cares about you or your product the split second you have left the store. Genius Bar appointments are a shambles and they totally ignore your time slot keeping you waiting; but god help you if you decide to try and fix it by posting it back to them instead. ENDLESS delays and customer service agents who are well trained at saying ‘sorry’ but doing absolutely nothing else. Completely worthless. I realise how hard it is to leave the Apple ecosystem but I strongly recommend you try.,GB
492,www.apple.com,2022-08-08T23:00:56.000Z,1,Tried to buy a new apple phone,"Tried to buy a new apple phone, and I was told to check everyday until I see stock or change the type I want, as I cannot get delivery to my home, as we have nothing but break ins in our community mailboxes and thefts at our front door (all those dang amazon shoppers and courier stuff going on - it would make sense that thieves would start taking stuff from door steps).   The sales customer rep, wasn't able to provide any information regarding stock, as it is either available or not, they have no idea what's being delivered each day.  Anyway when I asked how long I have to look for, and if it could be as long as 6 months to have to check every day, he said yes.  So now, I would have to check every day for as long as it takes.   This is an IT company who should be able to have great logistics and easily meet their customer needs through those logistics.  I'm going to be part of the change and get better customer service elsewhere with a different product, NOT Through apple for my cell phone. Why wouldn't they simply allow us to pay and ship to a store.  Seems like a simple solution instead of forcing customers to switch products or look every single day for as long as it takes - so that's a BIG HUGE ""no thank you"" for me.",CA
493,www.apple.com,2022-08-08T21:43:47.000Z,1,I bought an iPhone 12 Pro Maxi in Jan…,"I bought an iPhone 12 Pro Maxi in Jan 21. In Feb 22. I started to experience problems. I can hear calls but the other person says my voice is breaking up. Contacted Apple. Not interested as phone out of warranty.  Even though there are plenty of users reporting the same issue.  Just shows you how/what these companies think. I’m a little fish in a big pond so they don’t care. A phone costing over £1,320 less than 2 years old and unusable. Never again Apple",GB
494,www.apple.com,2022-08-08T12:27:18.000Z,3,Apple music is annoying,"Apple music is the most convenient and intelligent application that I have come across. Plus, it's at an affordable price. The only thing that does not suit me is the removal of many tracks from both young singers and well-known performers. It's annoying.",BE
495,www.apple.com,2022-08-07T23:18:17.000Z,1,They took my trade-in device,"They took my trade-in device, charged me for it, instead of crediting it, I got the money back, however, I never received a credit for my trade-in value.  I was told I won't get anything and I can call the local law enforcement if I want to, I should try to sue them. ????  I don't recommend to send any products for trade-ins. They are scamming!!!",US
496,www.apple.com,2022-08-07T20:35:36.000Z,1,Worst brand to exist,"Biggest scammer brand.  Their products are not working on purpose after some time of use, so they can get customer to buy their products over and over again.. deff aint buying this stuff anymore",DK
497,www.apple.com,2022-08-07T16:59:31.000Z,1,Wrong decision to opt M2 chip purchase,"Wrong decision to opt M2 chip purchase. Not any single support from Apple team, no software installation allowed in M2. The last option Window even also not allowed to install.  Totally waste of money to opt M2 chip by Apple.",IN
498,www.apple.com,2022-08-07T13:07:38.000Z,1,A Stands for Apple and also Appalling,Grossly negligent and unprofessional service on all fronts. They have lost a loyal customer. What the Hell has happened to this once amazing company? Bet it’s blamed on COVID or Brexit…,GB
499,www.apple.com,2022-08-07T10:03:27.000Z,1,Worst Apple Products,"I am not sure how Apple grown this much when their products are fit for nothing!!! I have iPad , Ipod and iWatch, iphone and Mac Air. Nothing Special and only we pay for the brand name The service centers (iplanet) in India are useless. I really feel frustrated with their products and customer service. They dont care as they think their management will support them for any reasons. As of I know only Stupids and Fools who dont know the value of money will buy this useless product.  NEVER BUY THEM!!! If your a smart person!! BUY them IF your a dump Stupid",IN
500,www.apple.com,2022-08-07T08:35:02.000Z,2,Website set up appt -- but arrived to find parts not in stock?!,"I went to apple support looking to find a place to get my iPhone battery replaced. My profile listed exactly what type of phone I had.  It told me that Best Buy / Geek Squad had an appt later that day.  I showed up, and was told ""we don't have your battery in stock"".  the first appt is only to check the details of your phone.  You need to make a 2nd appointment 2 days later (for 2 hours) to actually get the battery changed?!  Hey Apple.. how about only sending me to a place that actually had the part in stock!!",US
501,www.apple.com,2022-08-06T22:09:38.000Z,1,Apple hold the monopoly on downloading…,"Apple hold the monopoly on downloading and yet I need to download an app that I accidentally deleted and I keep getting notifications saying that App Store is not available in the country or region where I am.  I can’t go into a store or call them, the only communication I can do is via email and apparently they don’t have an email address for support to which I find a retailer selling technology is a disgrace.  I’m British but currently out of uk an need assistance which is not available from the retailer",CU
502,www.apple.com,2022-08-06T02:53:55.000Z,1,Apple make terrible products that just…,"Apple make terrible products that just don’t last, 3 brand-new iPad Pro’s 10.5 only lasted three months the screens were no good for gaming they became unresponsive same as my 2 iPhone x’s now iPhone 12 Pro rear camera has stopped working due to hardware problems phone always overheating and screen becomes unresponsive at times when playing games back to Samsung for me never had a problem with them",GB
503,www.apple.com,2022-08-05T18:32:59.000Z,1,I was talking to customer care a few…,I was talking to customer care a few weeks ago and that person broke my iPhone 7 and all the customers service I was receiving from them was really bad they didn’t believe me felt like I was not telling the truth and non off them got my Apple ID right no one got my name right it was thanks to a manager who did believe me and took all the right information booked me  appointment to go to apple in bluewater shopping centre we got there a little bit earlier on the day off the appointment I was like 10-20 minutes early one person took some information and told us to come back in five minutes before the appointment time not been funny but what can you do for about 10-15 minutes nothing really I feel like they could have just let us in if they see you before your appointment time even better so I went off I went back five minutes to go and this other women booked me in and said I am still early they won’t see you if you are late but if you are early they won’t let you in that is very silly then this other women come up to me and said I be with you in 1 minutes she just finished up with the person in front more like 20-30 minutes later she finally comes to me I told her what this person over the phone did she did not believe me looked like I was calling me a lier and she said have you got the phone box I gave her the phone box and said this is not the right box I said it is because I got that box when I got the phone again she did not believe me until she was putting in the same number as I gave customer care over the phone off the box and you could not here your self talk or think or etc they had a talk going on about Apple Watch not been funny I think they should do them at different times and close the store just why they are going on might get more people in and in the end this women did not both helping me she what me to by something from the apple store,GB
504,www.apple.com,2022-08-05T15:15:33.000Z,5,I love my M1 Macbook,I love my M1 Macbook. Really great products and great customer service quick and easy.,GB
505,www.apple.com,2022-08-04T15:49:56.000Z,5,Bought a Imac in 2018,Bought a Imac in 2018 and never happy took to long to start up and programs very slow however changed memory to Solid state drive (SSD) and WOW now its superfast and programes start instantly - can highly recommend Apple computers but only with SSD,GB
506,www.apple.com,2022-08-04T14:56:18.000Z,1,Customer service is terrible and I am…,Customer service is terrible and I am still waiting on a response!!!!,IE
507,www.apple.com,2022-08-04T04:32:48.000Z,1,Poor repair policy,"I sent my SE watch in to be repaired. It would not come on or reboot. It is less than 6 months old. They “found” a small hole in the microphone. Sometime after determining software restore failed. They tried to charge me $249 to repair it. I informed them that I wanted to decline the repair to the microphone but they would not allow that. They said it had to be returned to me in like new condition. According to them, it’s in the warranty disclosure, which I could not locate in their online legal warranty. Bad business Apple. Will not purchase another Apple product.",US
508,www.apple.com,2022-08-23T20:15:27.000Z,1,Apple products are not the same so are… Not So Sweet Apple!,Apple products are not the same anymore. The same goes for the customer service. Things are going down and it doesn’t matter because it doesn’t take an ingenious person to figure out that the whole brand will go down the drain soon or later. The only question is who will be the next top brand technology maker to surpass Not So Sweet Apple 🍏!,US
509,www.apple.com,2022-08-04T00:34:37.000Z,1,I have a new iPad and they are still…,I have a new iPad and they are still charging me for iCloud storage and they will not stop! Never ever have anything to do with apple unless you want a big fat headache they are #1 rip off company 🤬🤬🤬🤬🤬😡😡😡😡,CA
510,www.apple.com,2022-08-03T20:51:18.000Z,1,Apple stealing storage space,I appreciate that “some” software updates are inevitable.  However the frequency and the size of the updates is annoying and I suspect designed to render the device obsolete. If apple want to sell devices they should be sold with two sets of software storage.  Why am I storing 11gb of os software on my storage.   If I buy a device with 64gb that’s my data storage not apples.  What am I putting on my devices that has 5.8gb of update software.   Apple - this needs to stop. I am not happy at all.,GB
511,www.apple.com,2022-08-03T18:42:25.000Z,1,apple lies..,apple lies... spent 1.5 hours twice on the phone everything was done and called back to varify my apple ID and the guy basically told i have to purchase a new phone in order for my apple id to work@!!SORRYYYYY its not my issue that apple cant help my log into my account...so mad!! I've been an apple carrier for 10 years and they tell me i need a new phone... money doesn't grow on trees get your stuff together,CA
512,www.apple.com,2022-08-03T12:45:37.000Z,1,Bad customerservice and more bad organisation,"Never buy apple products anymore!! this company says they are helping you with customersservice and try to be kind, but at the end of the day they dont help you, the only thing what they do is picking your money with the expensive products. I go for Samsung, allready have tv and next phones are from them too, synchronising and everything more easy, and good quality. Apple dont even deserve 1 star, if I could choose 0 stars, that was better option. How it started: I planned my holiday and want to upgrade, from 11 to iphone 13, better pictures etc... nice for the holiday. On apple. com /nl the dutch apple website stayed today ordered, tomorrow at home. I thought I go for real quality, not a reseller like Coolblue, just direct at Apple, for the trust and that I can swap in my previous Iphone 11.  Next day I got an email and I could follow the package, it was strange because my package with the Iphone 13 went from Eindhoven Netherlands to Brussel Belgium. And more strange that the package was on hold the next day. So I called Apple and they search it out and said, we dont know whats happen and we will do a research, this will take maximum 10 days. But I had no time to wait bcs of my holiday I should go. So I came with the solution, I go now by car 1 hour go and 1 hour return to Amsterdam Apple store and grab it there. No that was not possible, I can go to the Apple store but should paid that one too, and the other one I needed to wait till the research it was done and after that I shoul get money back. I went to the apple store and bought the 13, now I was just on time to go on holiday. In the meanwhile I got per post the paper cover to put my old Iphone in and send it to swap in.  The employee from apple. com/ nl told me I should cancel my order and than I got automatically my money back, so I did do. When I was on holiday I received an email that the swap in should be canceled, if the Iphone 11 was already at the location it should be send back.  I called again to say that they can keep and i want the money for the swap in 290 euro.  No it goes by an external company, likewize. They couldnt call or email them because they have no phone number and not even an email program, are they lying or is this a strange community? Never met administration people without an emailadress..... So I should take contact and arrange everything by myself. After I came home from holiday the iphone 11 were sended back indeed. The good thing was I got the money back from the Iphone 13 i ordered. But now I had an Iphone 11 and I dont want to sell it at internet, that was the reason I did choose the swapp in/ trade in from apple. Now the woman told me that the apple store said things what was not true and appologize many times, I told her to search a solution and not think following the script, but I only hear her talking like a robot, and ask for a big discount than, the next time I buy I can get a small present, like a cable or Iphone cover.... they really dont listen, I asked to discus with her manager.... not possible.  Online because I was 2 weeks later back from holiday my phone was now worth 270, 25 euro less, and they even dont want to pay for it. While the whole mistake is from apple.  25 euro is offcourse for them nothing. For me its a principe to, what a way how you treat your customers... The whole conversation was really bad, I feel like in a factory, like a number, not a client. They should do this: Sorry sir, ok here is a voucher for 25 euro, show me or prove that your iphone is less worth now and you get it. You can spend it on apple products.  Than I said I want to complain about this customer service. She told me its only possible by sending a letter to apple in Ireland.... When you pay or when they need money or sell it all goes over internet, ones you complain send a letter to Ireland.... this is the way how they work... to build a wall and hope nobody will do. Why not: complaints at apple.com?  They need to change their whole attitude!  I got more angry and angry while the talk goes further.  I didnt want to send a review. because I never do and dont want to waste my time. But at the moment Im still busy to sell my iphone 11 by the company Likewize what they send. Im afraid I need to go to the apple store again..... so much time wasting and loosed only because the **** customerservice from apple and all their internall rules, reallly not helpfull!! Think out of the box and with the client! Not only about your own profit and trust people!",NL
513,www.apple.com,2022-08-02T13:39:22.000Z,1,This would be a 0 star if I could,"This would be a 0 star if I could.  Aggeliki aka Angel was no help to me at all. We purchased an Air tag way in advance due to needing it for something highly important. I had proof of purchase along with the confirmation email that payment had been taken. However 5 days later when it’s due to be dispatched, they try taking the payment from me again saying that they never took it in the first place. Even after showing proof they told me about 5 times to ring the bank rather than admit it’s a fault of there’s. However now I have cancelled my order with them, they have refunded me the payment they said they never received? Ridiculous.  On top of this, I am currently in dispute with them over them taking £59 from my account for no reason whatsoever! They are money scammers and will do anything to take payments from you with out you knowing. If you are with Apple I highly recommend online banking so that you can keep track of these scammers and get your money back!",GB
